phrase,id,position,corresponding_text
and was delighted to find that she began shrinking directly,1072,42184, and was delighted to find that she began shrinking directly.
As soon as she was small enough to get through the door,1073,42245," As soon as she was small enough to get through the door,"
she ran out of the house,1074,42302," she ran out of the house,"
and found quite a crowd of little animals and birds waiting outside,1075,42328, and found quite a crowd of little animals and birds waiting outside.
The poor little Lizard,1076,42397," The poor little Lizard,"
Bill,1077,42421," Bill,"
was in the middle,1078,42427," was in the middle,"
being held up by two guinea-pigs,1079,42446," being held up by two guinea-pigs,"
who were giving it something out of a bottle,1080,42480, who were giving it something out of a bottle.
They all made a rush at Alice the moment she appeared,1081,42526, They all made a rush at Alice the moment she appeared;
but she ran off as hard as she could,1082,42581," but she ran off as hard as she could,"
and soon found herself safe in a thick wood,1083,42619," and soon found herself safe in a thick wood.

"
“The first thing I’ve got to do,1084,42666,"“The first thing I’ve got to do,"
” said Alice to herself,1085,42698,"” said Alice to herself,"
as she wandered about in the wood,1086,42722," as she wandered about in the wood,"
“is to grow to my right size again,1087,42757, “is to grow to my right size again;
and the second thing is to find my way into that lovely garden,1088,42793, and the second thing is to find my way into that lovely garden.
I think that will be the best plan,1089,42857," I think that will be the best plan.”

"
It sounded an excellent plan,1090,42896,"It sounded an excellent plan,"
no doubt,1091,42925," no doubt,"
and very neatly and simply arranged,1092,42935, and very neatly and simply arranged;
the only difficulty was,1093,42972," the only difficulty was,"
that she had not the smallest idea how to set about it,1094,42997, that she had not the smallest idea how to set about it;
and while she was peering about anxiously among the trees,1095,43053," and while she was peering about anxiously among the trees,"
a little sharp bark just over her head made her look up in a great hurry,1096,43112," a little sharp bark just over her head made her look up in a great hurry.

"
An enormous puppy was looking down at her with large round eyes,1097,43188,"An enormous puppy was looking down at her with large round eyes,"
and feebly stretching out one paw,1098,43252," and feebly stretching out one paw,"
trying to touch her,1099,43287, trying to touch her.
“Poor little thing!” said Alice,1100,43308," “Poor little thing!” said Alice,"
in a coaxing tone,1101,43341," in a coaxing tone,"
and she tried hard to whistle to it,1102,43360, and she tried hard to whistle to it;
but she was terribly frightened all the time at the thought that it might be hungry,1103,43397," but she was terribly frightened all the time at the thought that it might be hungry,"
in which case it would be very likely to eat her up in spite of all her coaxing,1104,43482," in which case it would be very likely to eat her up in spite of all her coaxing.

"
Hardly knowing what she did,1105,43565,"Hardly knowing what she did,"
she picked up a little bit of stick,1106,43593," she picked up a little bit of stick,"
and held it out to the puppy,1107,43630, and held it out to the puppy;
whereupon the puppy jumped into the air off all its feet at once,1108,43660," whereupon the puppy jumped into the air off all its feet at once,"
with a yelp of delight,1109,43726," with a yelp of delight,"
and rushed at the stick,1110,43750," and rushed at the stick,"
and made believe to worry it,1111,43775, and made believe to worry it;
then Alice dodged behind a great thistle,1112,43805," then Alice dodged behind a great thistle,"
to keep herself from being run over,1113,43847, to keep herself from being run over;
and the moment she appeared on the other side,1114,43884," and the moment she appeared on the other side,"
the puppy made another rush at the stick,1115,43931," the puppy made another rush at the stick,"
and tumbled head over heels in its hurry to get hold of it,1116,43973, and tumbled head over heels in its hurry to get hold of it;
then Alice,1117,44033," then Alice,"
thinking it was very like having a game of play with a cart-horse,1118,44045," thinking it was very like having a game of play with a cart-horse,"
and expecting every moment to be trampled under its feet,1119,44112," and expecting every moment to be trampled under its feet,"
ran round the thistle again,1120,44170, ran round the thistle again;
then the puppy began a series of short charges at the stick,1121,44199," then the puppy began a series of short charges at the stick,"
running a very little way forwards each time and a long way back,1122,44260," running a very little way forwards each time and a long way back,"
and barking hoarsely all the while,1123,44326," and barking hoarsely all the while,"
till at last it sat down a good way off,1124,44362," till at last it sat down a good way off,"
panting,1125,44403," panting,"
with its tongue hanging out of its mouth,1126,44412," with its tongue hanging out of its mouth,"
and its great eyes half shut,1127,44454," and its great eyes half shut.

"
This seemed to Alice a good opportunity for making her escape,1128,44486,This seemed to Alice a good opportunity for making her escape;
so she set off at once,1129,44548," so she set off at once,"
and ran till she was quite tired and out of breath,1130,44572," and ran till she was quite tired and out of breath,"
and till the puppy’s bark sounded quite faint in the distance,1131,44624," and till the puppy’s bark sounded quite faint in the distance.

"
“And yet what a dear little puppy it was!” said Alice,1132,44689,"“And yet what a dear little puppy it was!” said Alice,"
as she leant against a buttercup to rest herself,1133,44743," as she leant against a buttercup to rest herself,"
and fanned herself with one of the leaves: “I should have liked teaching it tricks very much,1134,44793," and fanned herself with one of the leaves: “I should have liked teaching it tricks very much,"
if—if I’d only been the right size to do it! Oh dear! I’d nearly forgotten that I’ve got to grow up again! Let me see—how is it to be managed? I suppose I ought to eat or drink something or other,1135,44887, if—if I’d only been the right size to do it! Oh dear! I’d nearly forgotten that I’ve got to grow up again! Let me see—how is it to be managed? I suppose I ought to eat or drink something or other;
but the great question is,1136,45084," but the great question is,"
what?”,1137,45111," what?”

"
The great question certainly was,1138,45120,"The great question certainly was,"
what? Alice looked all round her at the flowers and the blades of grass,1139,45153," what? Alice looked all round her at the flowers and the blades of grass,"
but she did not see anything that looked like the right thing to eat or drink under the circumstances,1140,45226, but she did not see anything that looked like the right thing to eat or drink under the circumstances.
There was a large mushroom growing near her,1141,45329," There was a large mushroom growing near her,"
about the same height as herself,1142,45374, about the same height as herself;
and when she had looked under it,1143,45408," and when she had looked under it,"
and on both sides of it,1144,45442," and on both sides of it,"
and behind it,1145,45467," and behind it,"
it occurred to her that she might as well look and see what was on the top of it,1146,45482," it occurred to her that she might as well look and see what was on the top of it.

"
She stretched herself up on tiptoe,1147,45566,"She stretched herself up on tiptoe,"
and peeped over the edge of the mushroom,1148,45601," and peeped over the edge of the mushroom,"
and her eyes immediately met those of a large blue caterpillar,1149,45643," and her eyes immediately met those of a large blue caterpillar,"
that was sitting on the top with its arms folded,1150,45707," that was sitting on the top with its arms folded,"
quietly smoking a long hookah,1151,45757," quietly smoking a long hookah,"
and taking not the smallest notice of her or of anything else,1152,45788," and taking not the smallest notice of her or of anything else.
"
CHAPTER V,1153,45852,"CHAPTER V.
"
Advice from a Caterpillar,1154,45863,"Advice from a Caterpillar

"
The Caterpillar and Alice looked at each other for some time in silence: at last the Caterpillar took the hookah out of its mouth,1155,45890,"The Caterpillar and Alice looked at each other for some time in silence: at last the Caterpillar took the hookah out of its mouth,"
and addressed her in a languid,1156,46020," and addressed her in a languid,"
sleepy voice,1157,46052," sleepy voice.

"
“Who are you?” said the Caterpillar,1158,46068,"“Who are you?” said the Caterpillar.

"
This was not an encouraging opening for a conversation,1159,46106,This was not an encouraging opening for a conversation.
Alice replied,1160,46161," Alice replied,"
rather shyly,1161,46176," rather shyly,"
“I—I hardly know,1162,46190," “I—I hardly know,"
sir,1163,46208," sir,"
just at present—at least I know who I was when I got up this morning,1164,46213," just at present—at least I know who I was when I got up this morning,"
but I think I must have been changed several times since then,1165,46283," but I think I must have been changed several times since then.”

"
“What do you mean by that?” said the Caterpillar sternly,1166,46349,“What do you mean by that?” said the Caterpillar sternly.
“Explain yourself!”,1167,46406," “Explain yourself!”

"
“I can’t explain myself,1168,46428,"“I can’t explain myself,"
I’m afraid,1169,46452," I’m afraid,"
sir,1170,46464," sir,"
” said Alice,1171,46469,"” said Alice,"
“because I’m not myself,1172,46482," “because I’m not myself,"
you see,1173,46507," you see.”

"
“I don’t see,1174,46519,"“I don’t see,"
” said the Caterpillar,1175,46532,"” said the Caterpillar.

"
“I’m afraid I can’t put it more clearly,1176,46557,"“I’m afraid I can’t put it more clearly,"
” Alice replied very politely,1177,46597,"” Alice replied very politely,"
“for I can’t understand it myself to begin with,1178,46627, “for I can’t understand it myself to begin with;
and being so many different sizes in a day is very confusing,1179,46676," and being so many different sizes in a day is very confusing.”

"
“It isn’t,1180,46741,"“It isn’t,"
” said the Caterpillar,1181,46751,"” said the Caterpillar.

"
“Well,1182,46776,"“Well,"
perhaps you haven’t found it so yet,1183,46782," perhaps you haven’t found it so yet,"
” said Alice,1184,46819,” said Alice;
“but when you have to turn into a chrysalis—you will some day,1185,46832," “but when you have to turn into a chrysalis—you will some day,"
you know—and then after that into a butterfly,1186,46895," you know—and then after that into a butterfly,"
I should think you’ll feel it a little queer,1187,46942," I should think you’ll feel it a little queer,"
won’t you?”,1188,46988," won’t you?”

"
“Not a bit,1189,47002,"“Not a bit,"
” said the Caterpillar,1190,47013,"” said the Caterpillar.

"
“Well,1191,47038,"“Well,"
perhaps your feelings may be different,1192,47044," perhaps your feelings may be different,"
” said Alice,1193,47084,” said Alice;
“all I know is,1194,47097," “all I know is,"
it would feel very queer to me,1195,47113," it would feel very queer to me.”

"
“You!” said the Caterpillar contemptuously,1196,47148,“You!” said the Caterpillar contemptuously.
“Who are you?”,1197,47191," “Who are you?”

"
Which brought them back again to the beginning of the conversation,1198,47208,Which brought them back again to the beginning of the conversation.
Alice felt a little irritated at the Caterpillar’s making such very short remarks,1199,47275," Alice felt a little irritated at the Caterpillar’s making such very short remarks,"
and she drew herself up and said,1200,47358," and she drew herself up and said,"
very gravely,1201,47392," very gravely,"
“I think,1202,47406," “I think,"
you ought to tell me who you are,1203,47416," you ought to tell me who you are,"
first,1204,47450," first.”

"
“Why?” said the Caterpillar,1205,47460,"“Why?” said the Caterpillar.

"
Here was another puzzling question,1206,47490,Here was another puzzling question;
and as Alice could not think of any good reason,1207,47525," and as Alice could not think of any good reason,"
and as the Caterpillar seemed to be in a very unpleasant state of mind,1208,47574," and as the Caterpillar seemed to be in a very unpleasant state of mind,"
she turned away,1209,47646," she turned away.

"
“Come back!” the Caterpillar called after her,1210,47665,“Come back!” the Caterpillar called after her.
“I’ve something important to say!”,1211,47711," “I’ve something important to say!”

"
This sounded promising,1212,47748,"This sounded promising,"
certainly: Alice turned and came back again,1213,47771," certainly: Alice turned and came back again.

"
“Keep your temper,1214,47818,"“Keep your temper,"
” said the Caterpillar,1215,47836,"” said the Caterpillar.

"
“Is that all?” said Alice,1216,47861,"“Is that all?” said Alice,"
swallowing down her anger as well as she could,1217,47887," swallowing down her anger as well as she could.

"
“No,1218,47937,"“No,"
” said the Caterpillar,1219,47941,"” said the Caterpillar.

"
Alice thought she might as well wait,1220,47966,"Alice thought she might as well wait,"
as she had nothing else to do,1221,48003," as she had nothing else to do,"
and perhaps after all it might tell her something worth hearing,1222,48034, and perhaps after all it might tell her something worth hearing.
For some minutes it puffed away without speaking,1223,48099," For some minutes it puffed away without speaking,"
but at last it unfolded its arms,1224,48149," but at last it unfolded its arms,"
took the hookah out of its mouth again,1225,48183," took the hookah out of its mouth again,"
and said,1226,48223," and said,"
“So you think you’re changed,1227,48233," “So you think you’re changed,"
do you?”,1228,48263," do you?”

"
“I’m afraid I am,1229,48274,"“I’m afraid I am,"
sir,1230,48291," sir,"
” said Alice,1231,48296,” said Alice;
“I can’t remember things as I used—and I don’t keep the same size for ten minutes together!”,1232,48309," “I can’t remember things as I used—and I don’t keep the same size for ten minutes together!”

"
“Can’t remember what things?” said the Caterpillar,1233,48404,"“Can’t remember what things?” said the Caterpillar.

"
“Well,1234,48457,"“Well,"
I’ve tried to say “How doth the little busy bee,1235,48463," I’ve tried to say “How doth the little busy bee,"
” but it all came different!” Alice replied in a very melancholy voice,1236,48512,"” but it all came different!” Alice replied in a very melancholy voice.

"
“Repeat,1237,48585,"“Repeat,"
“You are old,1238,48593," “You are old,"
Father William,1239,48607," Father William,"
’” said the Caterpillar,1240,48623,"’” said the Caterpillar.

"
Alice folded her hands,1241,48649,"Alice folded her hands,"
and began:—,1242,48672," and began:—

"
“You are old,1243,48686,"“You are old,"
Father William,1244,48699," Father William,"
” the young man said,1245,48715,"” the young man said,
"
“And your hair has become very white,1246,48737,"    “And your hair has become very white;
"
And yet you incessantly stand on your head—,1247,48779,"And yet you incessantly stand on your head—
"
Do you think,1248,48823,"    Do you think,"
at your age,1249,48840," at your age,"
it is right?”,1250,48853," it is right?”

"
“In my youth,1251,48869,"“In my youth,"
” Father William replied to his son,1252,48882,"” Father William replied to his son,
"
“I feared it might injure the brain,1253,48919,"    “I feared it might injure the brain;
"
But,1254,48960,"But,"
now that I’m perfectly sure I have none,1255,48964," now that I’m perfectly sure I have none,
"
Why,1256,49006,"    Why,"
I do it again and again,1257,49014," I do it again and again.”

"
“You are old,1258,49042,"“You are old,"
” said the youth,1259,49055,"” said the youth,"
“as I mentioned before,1260,49072," “as I mentioned before,
"
And have grown most uncommonly fat,1261,49097,"    And have grown most uncommonly fat;
"
Yet you turned a back-somersault in at the door—,1262,49137,"Yet you turned a back-somersault in at the door—
"
Pray,1263,49186,"    Pray,"
what is the reason of that?”,1264,49195," what is the reason of that?”

"
“In my youth,1265,49226,"“In my youth,"
” said the sage,1266,49239,"” said the sage,"
as he shook his grey locks,1267,49255," as he shook his grey locks,
"
“I kept all my limbs very supple,1268,49284,"    “I kept all my limbs very supple
"
By the use of this ointment—one shilling the box—,1269,49321,"By the use of this ointment—one shilling the box—
"
Allow me to sell you a couple?”,1270,49371,"    Allow me to sell you a couple?”

"
“You are old,1271,49408,"“You are old,"
” said the youth,1272,49421,"” said the youth,"
“and your jaws are too weak,1273,49438," “and your jaws are too weak
"
For anything tougher than suet,1274,49467,"    For anything tougher than suet;
"
Yet you finished the goose,1275,49503,"Yet you finished the goose,"
with the bones and the beak—,1276,49530," with the bones and the beak—
"
Pray,1277,49560,"    Pray,"
how did you manage to do it?”,1278,49569," how did you manage to do it?”

"
“In my youth,1279,49601,"“In my youth,"
” said his father,1280,49614,"” said his father,"
“I took to the law,1281,49632," “I took to the law,
"
And argued each case with my wife,1282,49653,"    And argued each case with my wife;
"
And the muscular strength,1283,49692,"And the muscular strength,"
which it gave to my jaw,1284,49718," which it gave to my jaw,
"
Has lasted the rest of my life,1285,49744,"    Has lasted the rest of my life.”

"
“You are old,1286,49782,"“You are old,"
” said the youth,1287,49795,"” said the youth,"
“one would hardly suppose,1288,49812," “one would hardly suppose
"
That your eye was as steady as ever,1289,49839,"    That your eye was as steady as ever;
"
Yet you balanced an eel on the end of your nose—,1290,49880,"Yet you balanced an eel on the end of your nose—
"
What made you so awfully clever?”,1291,49929,"    What made you so awfully clever?”

"
“I have answered three questions,1292,49968,"“I have answered three questions,"
and that is enough,1293,50001," and that is enough,”
"
Said his father,1294,50023,    Said his father;
“don’t give yourself airs!,1295,50043," “don’t give yourself airs!
"
Do you think I can listen all day to such stuff?,1296,50071,"Do you think I can listen all day to such stuff?
"
Be off,1297,50120,"    Be off,"
or I’ll kick you down stairs!”,1298,50131," or I’ll kick you down stairs!”

"
“That is not said right,1299,50164,"“That is not said right,"
” said the Caterpillar,1300,50188,"” said the Caterpillar.

"
“Not quite right,1301,50213,"“Not quite right,"
I’m afraid,1302,50230," I’m afraid,"
” said Alice,1303,50242,"” said Alice,"
timidly,1304,50255, timidly;
“some of the words have got altered,1305,50264," “some of the words have got altered.”

"
“It is wrong from beginning to end,1306,50304,"“It is wrong from beginning to end,"
” said the Caterpillar decidedly,1307,50339,"” said the Caterpillar decidedly,"
and there was silence for some minutes,1308,50372," and there was silence for some minutes.

"
The Caterpillar was the first to speak,1309,50414,"The Caterpillar was the first to speak.

"
“What size do you want to be?” it asked,1310,50455,"“What size do you want to be?” it asked.

"
“Oh,1311,50497,"“Oh,"
I’m not particular as to size,1312,50501," I’m not particular as to size,"
” Alice hastily replied,1313,50532,” Alice hastily replied;
“only one doesn’t like changing so often,1314,50556," “only one doesn’t like changing so often,"
you know,1315,50598," you know.”

"
“I don’t know,1316,50611,"“I don’t know,"
” said the Caterpillar,1317,50625,"” said the Caterpillar.

"
Alice said nothing: she had never been so much contradicted in her life before,1318,50650,"Alice said nothing: she had never been so much contradicted in her life before,"
and she felt that she was losing her temper,1319,50729," and she felt that she was losing her temper.

"
“Are you content now?” said the Caterpillar,1320,50776,"“Are you content now?” said the Caterpillar.

"
“Well,1321,50822,"“Well,"
I should like to be a little larger,1322,50828," I should like to be a little larger,"
sir,1323,50865," sir,"
if you wouldn’t mind,1324,50870," if you wouldn’t mind,"
” said Alice: “three inches is such a wretched height to be,1325,50892,"” said Alice: “three inches is such a wretched height to be.”

"
“It is a very good height indeed!” said the Caterpillar angrily,1326,50955,"“It is a very good height indeed!” said the Caterpillar angrily,"
rearing itself upright as it spoke,1327,51019, rearing itself upright as it spoke (
it was exactly three inches high,1328,51056,"it was exactly three inches high).

"
“But I’m not used to it!” pleaded poor Alice in a piteous tone,1329,51092,“But I’m not used to it!” pleaded poor Alice in a piteous tone.
And she thought of herself,1330,51155," And she thought of herself,"
“I wish the creatures wouldn’t be so easily offended!”,1331,51183," “I wish the creatures wouldn’t be so easily offended!”

"
“You’ll get used to it in time,1332,51240,"“You’ll get used to it in time,"
” said the Caterpillar,1333,51271,” said the Caterpillar;
and it put the hookah into its mouth and began smoking again,1334,51294," and it put the hookah into its mouth and began smoking again.

"
This time Alice waited patiently until it chose to speak again,1335,51358,This time Alice waited patiently until it chose to speak again.
In a minute or two the Caterpillar took the hookah out of its mouth and yawned once or twice,1336,51421," In a minute or two the Caterpillar took the hookah out of its mouth and yawned once or twice,"
and shook itself,1337,51515, and shook itself.
Then it got down off the mushroom,1338,51533," Then it got down off the mushroom,"
and crawled away in the grass,1339,51568," and crawled away in the grass,"
merely remarking as it went,1340,51599," merely remarking as it went,"
“One side will make you grow taller,1341,51628," “One side will make you grow taller,"
and the other side will make you grow shorter,1342,51665," and the other side will make you grow shorter.”

"
“One side of what? The other side of what?” thought Alice to herself,1343,51715,"“One side of what? The other side of what?” thought Alice to herself.

"
“Of the mushroom,1344,51786,"“Of the mushroom,"
” said the Caterpillar,1345,51803,"” said the Caterpillar,"
just as if she had asked it aloud,1346,51826, just as if she had asked it aloud;
and in another moment it was out of sight,1347,51861," and in another moment it was out of sight.

"
Alice remained looking thoughtfully at the mushroom for a minute,1348,51906,"Alice remained looking thoughtfully at the mushroom for a minute,"
trying to make out which were the two sides of it,1349,51971, trying to make out which were the two sides of it;
and as it was perfectly round,1350,52022," and as it was perfectly round,"
she found this a very difficult question,1351,52053, she found this a very difficult question.
However,1352,52095," However,"
at last she stretched her arms round it as far as they would go,1353,52104," at last she stretched her arms round it as far as they would go,"
and broke off a bit of the edge with each hand,1354,52169," and broke off a bit of the edge with each hand.

"
“And now which is which?” she said to herself,1355,52219,"“And now which is which?” she said to herself,"
and nibbled a little of the right-hand bit to try the effect: the next moment she felt a violent blow underneath her chin: it had struck her foot!,1356,52265," and nibbled a little of the right-hand bit to try the effect: the next moment she felt a violent blow underneath her chin: it had struck her foot!

"
She was a good deal frightened by this very sudden change,1357,52414,"She was a good deal frightened by this very sudden change,"
but she felt that there was no time to be lost,1358,52472," but she felt that there was no time to be lost,"
as she was shrinking rapidly,1359,52520, as she was shrinking rapidly;
so she set to work at once to eat some of the other bit,1360,52550, so she set to work at once to eat some of the other bit.
Her chin was pressed so closely against her foot,1361,52607," Her chin was pressed so closely against her foot,"
that there was hardly room to open her mouth,1362,52657, that there was hardly room to open her mouth;
but she did it at last,1363,52703," but she did it at last,"
and managed to swallow a morsel of the lefthand bit,1364,52727," and managed to swallow a morsel of the lefthand bit.

"
*      *      *      *      *      *      *,1365,52782,"*      *      *      *      *      *      *

"
*      *      *      *      *      *,1366,52827,"    *      *      *      *      *      *

"
*      *      *      *      *      *      *,1367,52869,"*      *      *      *      *      *      *

"
“Come,1368,52914,"“Come,"
my head’s free at last!” said Alice in a tone of delight,1369,52920," my head’s free at last!” said Alice in a tone of delight,"
which changed into alarm in another moment,1370,52978," which changed into alarm in another moment,"
when she found that her shoulders were nowhere to be found: all she could see,1371,53022," when she found that her shoulders were nowhere to be found: all she could see,"
when she looked down,1372,53101," when she looked down,"
was an immense length of neck,1373,53123," was an immense length of neck,"
which seemed to rise like a stalk out of a sea of green leaves that lay far below her,1374,53154," which seemed to rise like a stalk out of a sea of green leaves that lay far below her.

"
“What can all that green stuff be?” said Alice,1375,53243,“What can all that green stuff be?” said Alice.
“And where have my shoulders got to? And oh,1376,53290," “And where have my shoulders got to? And oh,"
my poor hands,1377,53335," my poor hands,"
how is it I can’t see you?” She was moving them about as she spoke,1378,53350," how is it I can’t see you?” She was moving them about as she spoke,"
but no result seemed to follow,1379,53418," but no result seemed to follow,"
except a little shaking among the distant green leaves,1380,53450," except a little shaking among the distant green leaves.

"
As there seemed to be no chance of getting her hands up to her head,1381,53508,"As there seemed to be no chance of getting her hands up to her head,"
she tried to get her head down to them,1382,53576," she tried to get her head down to them,"
and was delighted to find that her neck would bend about easily in any direction,1383,53616," and was delighted to find that her neck would bend about easily in any direction,"
like a serpent,1384,53698, like a serpent.
She had just succeeded in curving it down into a graceful zigzag,1385,53714," She had just succeeded in curving it down into a graceful zigzag,"
and was going to dive in among the leaves,1386,53780," and was going to dive in among the leaves,"
which she found to be nothing but the tops of the trees under which she had been wandering,1387,53823," which she found to be nothing but the tops of the trees under which she had been wandering,"
when a sharp hiss made her draw back in a hurry: a large pigeon had flown into her face,1388,53915," when a sharp hiss made her draw back in a hurry: a large pigeon had flown into her face,"
and was beating her violently with its wings,1389,54004," and was beating her violently with its wings.

"
“Serpent!” screamed the Pigeon,1390,54052,"“Serpent!” screamed the Pigeon.

"
“I’m not a serpent!” said Alice indignantly,1391,54085,“I’m not a serpent!” said Alice indignantly.
“Let me alone!”,1392,54129," “Let me alone!”

"
“Serpent,1393,54147,"“Serpent,"
I say again!” repeated the Pigeon,1394,54156," I say again!” repeated the Pigeon,"
but in a more subdued tone,1395,54191," but in a more subdued tone,"
and added with a kind of sob,1396,54219," and added with a kind of sob,"
“I’ve tried every way,1397,54249," “I’ve tried every way,"
and nothing seems to suit them!”,1398,54272," and nothing seems to suit them!”

"
“I haven’t the least idea what you’re talking about,1399,54307,"“I haven’t the least idea what you’re talking about,"
” said Alice,1400,54359,"” said Alice.

"
“I’ve tried the roots of trees,1401,54374,"“I’ve tried the roots of trees,"
and I’ve tried banks,1402,54405," and I’ve tried banks,"
and I’ve tried hedges,1403,54427," and I’ve tried hedges,"
” the Pigeon went on,1404,54450,"” the Pigeon went on,"
without attending to her,1405,54471, without attending to her;
“but those serpents! There’s no pleasing them!”,1406,54497," “but those serpents! There’s no pleasing them!”

"
Alice was more and more puzzled,1407,54547,"Alice was more and more puzzled,"
but she thought there was no use in saying anything more till the Pigeon had finished,1408,54579," but she thought there was no use in saying anything more till the Pigeon had finished.

"
“As if it wasn’t trouble enough hatching the eggs,1409,54668,"“As if it wasn’t trouble enough hatching the eggs,"
” said the Pigeon,1410,54718,” said the Pigeon;
“but I must be on the look-out for serpents night and day! Why,1411,54736," “but I must be on the look-out for serpents night and day! Why,"
I haven’t had a wink of sleep these three weeks!”,1412,54800," I haven’t had a wink of sleep these three weeks!”

"
“I’m very sorry you’ve been annoyed,1413,54852,"“I’m very sorry you’ve been annoyed,"
” said Alice,1414,54888,"” said Alice,"
who was beginning to see its meaning,1415,54901," who was beginning to see its meaning.

"
“And just as I’d taken the highest tree in the wood,1416,54941,"“And just as I’d taken the highest tree in the wood,"
” continued the Pigeon,1417,54993,"” continued the Pigeon,"
raising its voice to a shriek,1418,55016," raising its voice to a shriek,"
“and just as I was thinking I should be free of them at last,1419,55047," “and just as I was thinking I should be free of them at last,"
they must needs come wriggling down from the sky! Ugh,1420,55109," they must needs come wriggling down from the sky! Ugh,"
Serpent!”,1421,55164," Serpent!”

"
“But I’m not a serpent,1422,55176,"“But I’m not a serpent,"
I tell you!” said Alice,1423,55199, I tell you!” said Alice.
“I’m a—I’m a—”,1424,55224," “I’m a—I’m a—”

"
“Well! What are you?” said the Pigeon,1425,55241,“Well! What are you?” said the Pigeon.
“I can see you’re trying to invent something!”,1426,55279," “I can see you’re trying to invent something!”

"
“I—I’m a little girl,1427,55328,"“I—I’m a little girl,"
” said Alice,1428,55349,"” said Alice,"
rather doubtfully,1429,55362," rather doubtfully,"
as she remembered the number of changes she had gone through that day,1430,55381," as she remembered the number of changes she had gone through that day.

"
“A likely story indeed!” said the Pigeon in a tone of the deepest contempt,1431,55454,“A likely story indeed!” said the Pigeon in a tone of the deepest contempt.
“I’ve seen a good many little girls in my time,1432,55529," “I’ve seen a good many little girls in my time,"
but never one with such a neck as that! No,1433,55577," but never one with such a neck as that! No,"
no! You’re a serpent,1434,55621, no! You’re a serpent;
and there’s no use denying it,1435,55643, and there’s no use denying it.
I suppose you’ll be telling me next that you never tasted an egg!”,1436,55674," I suppose you’ll be telling me next that you never tasted an egg!”

"
“I have tasted eggs,1437,55743,"“I have tasted eggs,"
certainly,1438,55763," certainly,"
” said Alice,1439,55774,"” said Alice,"
who was a very truthful child,1440,55787, who was a very truthful child;
“but little girls eat eggs quite as much as serpents do,1441,55818," “but little girls eat eggs quite as much as serpents do,"
you know,1442,55875," you know.”

"
“I don’t believe it,1443,55888,"“I don’t believe it,"
” said the Pigeon,1444,55908,” said the Pigeon;
“but if they do,1445,55926," “but if they do,"
why then they’re a kind of serpent,1446,55943," why then they’re a kind of serpent,"
that’s all I can say,1447,55979," that’s all I can say.”

"
This was such a new idea to Alice,1448,56004,"This was such a new idea to Alice,"
that she was quite silent for a minute or two,1449,56038," that she was quite silent for a minute or two,"
which gave the Pigeon the opportunity of adding,1450,56085," which gave the Pigeon the opportunity of adding,"
“You’re looking for eggs,1451,56134," “You’re looking for eggs,"
I know that well enough,1452,56160, I know that well enough;
and what does it matter to me whether you’re a little girl or a serpent?”,1453,56185," and what does it matter to me whether you’re a little girl or a serpent?”

"
“It matters a good deal to me,1454,56261,"“It matters a good deal to me,"
” said Alice hastily,1455,56291,” said Alice hastily;
“but I’m not looking for eggs,1456,56312," “but I’m not looking for eggs,"
as it happens,1457,56343, as it happens;
and if I was,1458,56358," and if I was,"
I shouldn’t want yours: I don’t like them raw,1459,56372," I shouldn’t want yours: I don’t like them raw.”

"
“Well,1460,56422,"“Well,"
be off,1461,56428," be off,"
then!” said the Pigeon in a sulky tone,1462,56436," then!” said the Pigeon in a sulky tone,"
as it settled down again into its nest,1463,56476, as it settled down again into its nest.
Alice crouched down among the trees as well as she could,1464,56516," Alice crouched down among the trees as well as she could,"
for her neck kept getting entangled among the branches,1465,56574," for her neck kept getting entangled among the branches,"
and every now and then she had to stop and untwist it,1466,56630, and every now and then she had to stop and untwist it.
After a while she remembered that she still held the pieces of mushroom in her hands,1467,56685," After a while she remembered that she still held the pieces of mushroom in her hands,"
and she set to work very carefully,1468,56771," and she set to work very carefully,"
nibbling first at one and then at the other,1469,56807," nibbling first at one and then at the other,"
and growing sometimes taller and sometimes shorter,1470,56852," and growing sometimes taller and sometimes shorter,"
until she had succeeded in bringing herself down to her usual height,1471,56904," until she had succeeded in bringing herself down to her usual height.

"
It was so long since she had been anything near the right size,1472,56976,"It was so long since she had been anything near the right size,"
that it felt quite strange at first,1473,57039, that it felt quite strange at first;
but she got used to it in a few minutes,1474,57076," but she got used to it in a few minutes,"
and began talking to herself,1475,57117," and began talking to herself,"
as usual,1476,57147, as usual.
“Come,1477,57157," “Come,"
there’s half my plan done now! How puzzling all these changes are! I’m never sure what I’m going to be,1478,57164," there’s half my plan done now! How puzzling all these changes are! I’m never sure what I’m going to be,"
from one minute to another! However,1479,57268," from one minute to another! However,"
I’ve got back to my right size: the next thing is,1480,57305," I’ve got back to my right size: the next thing is,"
to get into that beautiful garden—how is that to be done,1481,57356," to get into that beautiful garden—how is that to be done,"
I wonder?” As she said this,1482,57414," I wonder?” As she said this,"
she came suddenly upon an open place,1483,57443," she came suddenly upon an open place,"
with a little house in it about four feet high,1484,57481, with a little house in it about four feet high.
“Whoever lives there,1485,57529," “Whoever lives there,"
” thought Alice,1486,57551,"” thought Alice,"
“it’ll never do to come upon them this size: why,1487,57567," “it’ll never do to come upon them this size: why,"
I should frighten them out of their wits!” So she began nibbling at the righthand bit again,1488,57617," I should frighten them out of their wits!” So she began nibbling at the righthand bit again,"
